timestamp,device_timestamp_ms,knee_angle_deg
2026-05-12 03:03:55.786734+00:00,21779,42.488968
2026-05-12 03:03:55.818734+00:00,21811,42.084232
2026-05-12 03:03:55.845734+00:00,21838,42.38405
2026-05-12 03:03:55.868734+00:00,21861,40.856544
2026-05-12 03:03:55.910734+00:00,21903,39.18282
2026-05-12 03:03:55.928734+00:00,21921,34.50837
2026-05-12 03:03:55.981734+00:00,21974,32.393196
2026-05-12 03:03:56.001734+00:00,21994,29.326632
2026-05-12 03:03:56.047734+00:00,22040,23.576014
2026-05-12 03:03:56.072734+00:00,22065,25.490702
2026-05-12 03:03:56.100734+00:00,22093,22.492567
2026-05-12 03:03:56.179734+00:00,22172,23.601686
2026-05-12 03:03:56.475734+00:00,22468,18.743454
2026-05-12 03:03:56.498734+00:00,22491,18.320927
2026-05-12 03:03:56.539734+00:00,22532,17.42071
2026-05-12 03:03:56.629734+00:00,22622,12.27059
2026-05-12 03:03:56.649734+00:00,22642,10.483425
2026-05-12 03:03:56.692734+00:00,22685,11.490931
2026-05-12 03:03:56.715734+00:00,22708,10.542023
2026-05-12 03:03:56.878734+00:00,22871,8.500467
2026-05-12 03:03:56.907734+00:00,22900,12.055326
2026-05-12 03:03:56.928734+00:00,22921,12.5825
2026-05-12 03:03:56.956734+00:00,22949,10.231192
2026-05-12 03:03:57.113734+00:00,23106,10.576188
2026-05-12 03:03:57.138734+00:00,23131,10.2121525
2026-05-12 03:03:57.189734+00:00,23182,8.634659
2026-05-12 03:03:57.218734+00:00,23211,8.231939
2026-05-12 03:03:57.308734+00:00,23301,8.956028
2026-05-12 03:03:57.328734+00:00,23321,7.3368073
2026-05-12 03:03:57.349734+00:00,23342,5.609843
2026-05-12 03:03:57.475734+00:00,23468,3.9792504
2026-05-12 03:03:57.497734+00:00,23490,4.028517
2026-05-12 03:03:57.539734+00:00,23532,4.56834
2026-05-12 03:03:57.558734+00:00,23551,5.949647
2026-05-12 03:03:57.609734+00:00,23602,3.294382
2026-05-12 03:03:57.629734+00:00,23622,5.6769004
2026-05-12 03:03:57.652734+00:00,23645,4.6315384
2026-05-12 03:03:57.668734+00:00,23661,4.494774
2026-05-12 03:03:57.710734+00:00,23703,5.6189632
2026-05-12 03:03:57.742734+00:00,23735,5.3262043
2026-05-12 03:03:57.780734+00:00,23773,2.138344
2026-05-12 03:03:57.808734+00:00,23801,2.5520058
2026-05-12 03:03:57.828734+00:00,23821,3.7082262
2026-05-12 03:03:57.859734+00:00,23852,4.4899583
2026-05-12 03:03:57.908734+00:00,23901,5.8459244
2026-05-12 03:03:57.939734+00:00,23932,4.0144453
2026-05-12 03:03:58.068734+00:00,24061,6.161122
2026-05-12 03:03:58.096734+00:00,24089,2.7865806
2026-05-12 03:03:58.211734+00:00,24204,2.922962
2026-05-12 03:03:58.236734+00:00,24229,3.2291167
2026-05-12 03:03:58.254734+00:00,24247,2.5000606
2026-05-12 03:03:58.277734+00:00,24270,5.2292914
2026-05-12 03:03:58.316734+00:00,24309,-0.25658792
2026-05-12 03:03:58.337734+00:00,24330,2.8841443
2026-05-12 03:03:58.391734+00:00,24384,5.1491714
2026-05-12 03:03:58.420734+00:00,24413,3.0975444
2026-05-12 03:03:58.450734+00:00,24443,5.011852
2026-05-12 03:03:58.469734+00:00,24462,6.565232
2026-05-12 03:03:58.508734+00:00,24501,3.5983393
2026-05-12 03:03:58.528734+00:00,24521,5.0966954
2026-05-12 03:03:58.552734+00:00,24545,6.8244696
2026-05-12 03:03:58.577734+00:00,24570,4.000645
2026-05-12 03:03:58.628734+00:00,24621,3.3368852
2026-05-12 03:03:58.648734+00:00,24641,4.638325
2026-05-12 03:03:58.681734+00:00,24674,5.007162
2026-05-12 03:03:58.700734+00:00,24693,3.2837667
2026-05-12 03:03:58.749734+00:00,24742,2.631592
2026-05-12 03:03:58.778734+00:00,24771,5.67172
2026-05-12 03:03:58.802734+00:00,24795,2.882688
2026-05-12 03:03:58.821734+00:00,24814,4.901273
2026-05-12 03:03:58.874734+00:00,24867,3.5685391
2026-05-12 03:03:58.899734+00:00,24892,5.722526
2026-05-12 03:03:58.988734+00:00,24981,1.9007196
2026-05-12 03:03:59.007734+00:00,25000,1.8790222
2026-05-12 03:03:59.109734+00:00,25102,4.188541
2026-05-12 03:03:59.127734+00:00,25120,1.4024066
2026-05-12 03:03:59.149734+00:00,25142,3.1205373
2026-05-12 03:03:59.169734+00:00,25162,5.100584
2026-05-12 03:03:59.219734+00:00,25212,0.43533748
2026-05-12 03:03:59.238734+00:00,25231,3.4651592
2026-05-12 03:03:59.276734+00:00,25269,4.565632
2026-05-12 03:03:59.300734+00:00,25293,2.8245387
2026-05-12 03:03:59.328734+00:00,25321,1.5434433
2026-05-12 03:03:59.350734+00:00,25343,2.4484537
2026-05-12 03:03:59.388734+00:00,25381,1.6137817
2026-05-12 03:03:59.413734+00:00,25406,2.8547947
2026-05-12 03:03:59.460734+00:00,25453,2.3128748
2026-05-12 03:03:59.488734+00:00,25481,1.959209
2026-05-12 03:03:59.513734+00:00,25506,3.3006127
2026-05-12 03:03:59.544734+00:00,25537,4.828034
2026-05-12 03:03:59.588734+00:00,25581,3.0277247
2026-05-12 03:03:59.609734+00:00,25602,4.419366
2026-05-12 03:03:59.635734+00:00,25628,4.7248425
2026-05-12 03:03:59.657734+00:00,25650,1.6899924
2026-05-12 03:03:59.748734+00:00,25741,2.8222253
2026-05-12 03:03:59.773734+00:00,25766,1.8271672
2026-05-12 03:03:59.810734+00:00,25803,0.31202292
2026-05-12 03:03:59.836734+00:00,25829,2.8544533
2026-05-12 03:03:59.890734+00:00,25883,0.8645044
2026-05-12 03:03:59.908734+00:00,25901,2.9905546
2026-05-12 03:03:59.934734+00:00,25927,0.14291799
2026-05-12 03:03:59.951734+00:00,25944,2.5354488
2026-05-12 03:03:59.988734+00:00,25981,0.077664085
2026-05-12 03:04:00.011734+00:00,26004,3.1875725
2026-05-12 03:04:00.113734+00:00,26106,1.6321574
2026-05-12 03:04:00.136734+00:00,26129,1.4786894
2026-05-12 03:04:00.243734+00:00,26236,3.6412022
2026-05-12 03:04:00.266734+00:00,26259,1.6004825
2026-05-12 03:04:00.306734+00:00,26299,2.160641
2026-05-12 03:04:00.324734+00:00,26317,1.7141949
2026-05-12 03:04:00.348734+00:00,26341,2.6801946
2026-05-12 03:04:00.381734+00:00,26374,3.4032516
2026-05-12 03:04:00.431734+00:00,26424,3.0703275
2026-05-12 03:04:00.457734+00:00,26450,1.2399025
2026-05-12 03:04:00.475734+00:00,26468,3.5527966
2026-05-12 03:04:00.498734+00:00,26491,0.5764095
2026-05-12 03:04:00.536734+00:00,26529,0.7875286
2026-05-12 03:04:00.562734+00:00,26555,1.6267767
2026-05-12 03:04:00.588734+00:00,26581,3.2412822
2026-05-12 03:04:00.609734+00:00,26602,0.13574563
2026-05-12 03:04:00.661734+00:00,26654,2.9575942
2026-05-12 03:04:00.693734+00:00,26686,1.6211283
2026-05-12 03:04:00.966734+00:00,26959,0.8829482
2026-05-12 03:04:01.003734+00:00,26996,2.996897
2026-05-12 03:04:01.075734+00:00,27068,0.26412222
2026-05-12 03:04:01.098734+00:00,27091,4.5456867
2026-05-12 03:04:01.196734+00:00,27189,1.0355486
2026-05-12 03:04:01.219734+00:00,27212,1.4689493
2026-05-12 03:04:01.270734+00:00,27263,3.3760335
2026-05-12 03:04:01.293734+00:00,27286,1.4546767
2026-05-12 03:04:01.321734+00:00,27314,2.842903
2026-05-12 03:04:01.341734+00:00,27334,-1.5554222
2026-05-12 03:04:01.368734+00:00,27361,0.5252881
2026-05-12 03:04:01.388734+00:00,27381,1.6767046
2026-05-12 03:04:01.493734+00:00,27486,2.5593462
2026-05-12 03:04:01.511734+00:00,27504,2.1033447
2026-05-12 03:04:01.560734+00:00,27553,1.9368256
2026-05-12 03:04:01.587734+00:00,27580,2.4534922
2026-05-12 03:04:01.608734+00:00,27601,1.6132638
2026-05-12 03:04:01.628734+00:00,27621,-2.0569763
2026-05-12 03:04:01.667734+00:00,27660,2.9118938
2026-05-12 03:04:01.689734+00:00,27682,-0.2822847
2026-05-12 03:04:01.735734+00:00,27728,1.2813513
2026-05-12 03:04:01.763734+00:00,27756,1.0849667
2026-05-12 03:04:01.811734+00:00,27804,0.8548515
2026-05-12 03:04:01.852734+00:00,27845,-0.77757996
2026-05-12 03:04:01.877734+00:00,27870,-1.9629378
2026-05-12 03:04:01.979734+00:00,27972,-0.76064825
2026-05-12 03:04:02.006734+00:00,27999,1.7766708
2026-05-12 03:04:02.170734+00:00,28163,-1.5044118
2026-05-12 03:04:02.198734+00:00,28191,-0.73494303
2026-05-12 03:04:02.229734+00:00,28222,1.0598934
2026-05-12 03:04:02.248734+00:00,28241,-0.96673155
2026-05-12 03:04:02.267734+00:00,28260,-0.31034347
2026-05-12 03:04:02.287734+00:00,28280,0.54183084
2026-05-12 03:04:02.328734+00:00,28321,0.78833807
2026-05-12 03:04:02.348734+00:00,28341,-1.0819124
2026-05-12 03:04:02.459734+00:00,28452,0.46884313
2026-05-12 03:04:02.479734+00:00,28472,0.807989
2026-05-12 03:04:02.508734+00:00,28501,-1.5442123
2026-05-12 03:04:02.529734+00:00,28522,0.50037205
2026-05-12 03:04:02.589734+00:00,28582,-0.84247637
2026-05-12 03:04:02.626734+00:00,28619,0.3155815
2026-05-12 03:04:02.649734+00:00,28642,1.1331826
2026-05-12 03:04:02.669734+00:00,28662,-0.1424757
2026-05-12 03:04:02.691734+00:00,28684,1.3546531
2026-05-12 03:04:02.711734+00:00,28704,1.1635882
2026-05-12 03:04:02.760734+00:00,28753,1.2975578
2026-05-12 03:04:02.788734+00:00,28781,0.58207107
2026-05-12 03:04:02.931734+00:00,28924,1.4393357
2026-05-12 03:04:02.948734+00:00,28941,0.4229714
2026-05-12 03:04:03.011734+00:00,29004,-2.4859247
2026-05-12 03:04:03.028734+00:00,29021,-1.2898483
2026-05-12 03:04:03.048734+00:00,29041,-0.4985893
2026-05-12 03:04:03.067734+00:00,29060,-0.34065428
2026-05-12 03:04:03.127734+00:00,29120,0.23819181
2026-05-12 03:04:03.148734+00:00,29141,-1.4063274
2026-05-12 03:04:03.201734+00:00,29194,2.478375
2026-05-12 03:04:03.218734+00:00,29211,-0.48251283
2026-05-12 03:04:03.242734+00:00,29235,-0.36965692
2026-05-12 03:04:03.269734+00:00,29262,-1.3114024
2026-05-12 03:04:03.289734+00:00,29282,-1.79769
2026-05-12 03:04:03.312734+00:00,29305,-0.6006804
2026-05-12 03:04:03.369734+00:00,29362,-0.43369958
2026-05-12 03:04:03.399734+00:00,29392,-0.6123142
2026-05-12 03:04:03.426734+00:00,29419,1.7868934
2026-05-12 03:04:03.481734+00:00,29474,-0.71095496
2026-05-12 03:04:03.528734+00:00,29521,-0.7013116
2026-05-12 03:04:03.557734+00:00,29550,0.5350589
